Gene,TCGA-AB-2805-03A-01T,TCGA-AB-2811-03B-01T,TCGA-AB-2812-03A-01T,TCGA-AB-2816-03A-01T,TCGA-AB-2818-03A-01T,TCGA-AB-2824-03A-01T,TCGA-AB-2825-03A-01T,TCGA-AB-2826-03A-01T,TCGA-AB-2833-03A-01T,TCGA-AB-2835-03A-01T,TCGA-AB-2836-03A-01T,TCGA-AB-2837-03A-01T,TCGA-AB-2839-03A-01T,TCGA-AB-2845-03B-01T,TCGA-AB-2848-03A-01T,TCGA-AB-2851-03A-01T,TCGA-AB-2853-03A-01T,TCGA-AB-2866-03A-01T,TCGA-AB-2867-03A-01T,TCGA-AB-2869-03A-01T,TCGA-AB-2871-03A-01T,TCGA-AB-2873-03A-01T,TCGA-AB-2877-03A-01T,TCGA-AB-2879-03A-01T,TCGA-AB-2880-03A-01T,TCGA-AB-2884-03A-01T,TCGA-AB-2900-03A-01T,TCGA-AB-2903-03A-01T,TCGA-AB-2909-03A-01T,TCGA-AB-2919-03A-01T,TCGA-AB-2921-03A-01T,TCGA-AB-2924-03A-01T,TCGA-AB-2925-03A-01T,TCGA-AB-2927-03A-01T,TCGA-AB-2931-03A-01T,TCGA-AB-2932-03A-01T,TCGA-AB-2934-03A-01T,TCGA-AB-2936-03A-01T,TCGA-AB-2938-03A-01T,TCGA-AB-2948-03A-01T,TCGA-AB-2955-03A-01T,TCGA-AB-2963-03A-01T,TCGA-AB-2964-03A-01T,TCGA-AB-2965-03A-01T,TCGA-AB-2966-03A-01T,TCGA-AB-2967-03A-01T,TCGA-AB-2969-03A-01T,TCGA-AB-2970-03A-01T,TCGA-AB-2971-03A-01T,TCGA-AB-2972-03A-01T,TCGA-AB-2973-03A-01T,TCGA-AB-2975-03A-01T,TCGA-AB-2976-03A-01T,TCGA-AB-2977-03A-01T,TCGA-AB-2978-03A-01T,TCGA-AB-2979-03A-01T,TCGA-AB-2981-03C-01T,TCGA-AB-2983-03A-01T,TCGA-AB-2984-03A-01T,TCGA-AB-2986-03A-01T,TCGA-AB-2987-03A-01T,TCGA-AB-2988-03C-01T,TCGA-AB-2990-03B-01T,TCGA-AB-2992-03A-01T,TCGA-AB-2993-03A-01T,TCGA-AB-2995-03A-01T,TCGA-AB-2996-03A-01T,TCGA-AB-3000-03A-01T,TCGA-AB-3002-03A-01T,TCGA-AB-3006-03A-01T,TCGA-AB-3008-03A-01T,TCGA-AB-3009-03A-01T,TCGA-AB-3011-03A-01T
hsa-mir-597,0,2.637736,1.734518,0,1.889031,0,0.662307,0.599884,0,0,0,0.647103,0,0,0,0,0,1.052376,0.714918,0,0,0,0,2.756525,0,2.18437,0,0,0,0,0,0.747116,3.124878,0.882808,0,1.666134,0,0,0,0,0,0.969941,0,1.637115,0,2.111384,0,3.270084,0,0,0,0,0.67615,0,0,0,0,0,0.662338,0,0,0,0,1.404483,3.205976,0,0,0,1.270238,0,2.496683,2.237552,0.777802
hsa-mir-598,7.327933,7.253774,1.734518,0,7.556123,8.057122,4.636148,26.994795,4.555373,7.592175,8.277299,3.882616,1.315663,5.553048,14.833494,22.264953,3.728176,202.056132,23.592291,3.186824,54.556035,14.509888,68.572089,17.090455,1.183054,8.737478,7.356466,36.431731,1.630394,2.322589,3.216182,0.747116,4.687317,9.710889,5.203656,3.7488,8.261049,16.690868,99.074677,191.964088,1.264342,44.617266,141.547269,4.911346,2.818489,2.111384,6.277497,6.540169,47.424148,48.121687,48.030342,12.536958,2.028451,52.70097,158.689017,5.932899,2.601307,2.695174,62.922075,6.099458,18.804601,5.275528,7.944688,136.234807,14.426892,149.150944,7.926895,1.133829,10.161905,78.973884,8.738389,5.59388,2.333406
hsa-mir-599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212356,0,0,0,1.183054,0,0,0,0,0,1.072061,0,0,0,0,0,0,1.192205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183054,0,0,0,0.543465,0,1.072061,0,0,0,0,0,0,0,0,0,0.632171,0,0,0,0.469748,0,0,0,0,0,0,0.696498,0,0,0,0,0.520261,2.695174,0.662338,0,0,0,1.059292,1.404483,0,0,0,1.133829,0,0,1.248341,1.118776,0
hsa-mir-601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-605,0,0,0,0,0,0,0,0,0,0.843575,0,0,0,0,0,0,0,2.104751,0,0,0,0,0,0,0,1.456246,0,0,0,0,0,0,0,5.296849,0,0,0,0,0.854092,0,0,0,0,0,0,0,0,0,0,1.119109,0,0,0,0,2.644817,0,0,0,0,0,0,0,0,0,0,5.524109,0,0,0,0,0,0,0.777802
hsa-mir-606,0,0,0,0,0,0,0,0.599884,0,0,0,0.647103,0,0,0,0,0,0,0,0,0,0.630865,0,0.551305,0,0,0,0,0,0,0,0,0,0,0,0,1.18015,0,0,0,0,0,0,0,0,0,0,0,0.600306,1.119109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-607,0.915992,0,0,0,0,9.668546,0,0,0,0,0,0,0,0.793293,0,0,0,0,0.714918,0,1.212356,0.630865,0,0,0,0.728123,2.452155,0,0,0,1.072061,0,0,0.882808,0.743379,0,0,3.576615,0,0.703165,0,0.969941,0,0,0,0,0,1.635042,0,8.952872,1.656219,0,0,0,2.644817,1.977633,0,0,0,0,0,1.318882,0,0,0,3.682739,3.170758,1.133829,0,4.084856,2.496683,1.118776,0.777802
hsa-mir-608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052376,0,1.593412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696498,0,0,0,0,0,0,0,0,0,0,0,1.404483,0,0,1.585379,0,0,0,0,1.118776,0
hsa-mir-611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881606,0,0,0,0,0,0,0,0,0,1.602988,0,0,0,0,0,0,0,0
hsa-mir-612,0,0,0,0,0,1.611424,0,0,0,0,0.752482,0.647103,0,0,0,0,0,0,0,0,0,0.630865,0,0,0,0,0,0,0,0,0,0.747116,0,0,0,0,0,0,0.854092,0.703165,1.264342,0,2.419611,0,0,0,0,0,0,1.119109,1.656219,0,1.352301,2.725912,0,0,0,0,0,2.033153,0,0,1.059292,0,0,0,0,0,0,0,0,0,0
hsa-mir-613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-615,0,0,0,0,0.629677,1.611424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261729,0,0,0,0,0,0,0,0,0,0,1.562439,1.765616,0,0.416533,0,0,4.27046,0,0,0,0,0,0.939496,2.111384,0,0,0,0,0,0,0,0,0.881606,0,0,0,0,0,0.989716,1.318882,0,1.404483,0,1.84137,0,0,0,0,0,34.682055,0
hsa-mir-616,14.655867,7.253774,8.672591,28.757409,8.815477,25.78279,31.790732,20.396068,49.198027,39.648027,18.812042,29.76672,13.156631,22.212191,21.190706,14.168606,18.640881,31.571271,25.737045,7.967061,12.123563,21.449399,10.827172,22.0522,31.942456,19.659326,33.104098,12.490879,11.412758,18.580712,21.441214,27.643297,32.811218,17.656162,31.221937,24.992003,24.783147,16.690868,17.935933,35.861423,26.55119,13.579168,21.776503,22.919615,31.003382,25.336607,33.479983,21.255549,16.208253,17.905744,11.593531,29.949399,22.312962,5.451824,9.697662,15.821064,7.80392,14.823459,13.90909,18.298373,30.681192,19.783229,26.482293,14.044825,8.01494,16.572327,28.536822,47.620829,26.674999,19.062662,32.456873,24.613071,18.667252
hsa-mir-617,0,0,0,0,0,0,0,0.599884,0,0,0,0,0,0,0.529768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84137,0,0,0,0,0,0,0
hsa-mir-618,0.915992,2.637736,0,1.691612,1.889031,0,0,35.393176,0,0,2.257445,0,0,11.106096,14.303726,2.024087,0,22.099889,6.434261,0,0,18.92594,14.436229,2.756525,1.183054,0.728123,0,6.24544,0,24.387185,0,0,3.124878,0,1.486759,2.082667,1.18015,7.153229,5.124552,28.829771,0,1.939881,19.356891,0.818558,0.469748,2.111384,0,6.540169,9.004585,5.595545,1.656219,4.178986,0,5.451824,14.10569,0,0.520261,6.737936,11.922077,0,0.989716,0,19.067251,12.640343,14.426892,5.524109,1.585379,2.267659,1.270238,1.361619,1.248341,0,7.000219
hsa-mir-619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.242725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793293,0,0,0,0,0.714918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-624,10.075908,23.08019,12.141627,3.383225,14.482569,20.948517,9.934604,13.79734,11.843969,5.06145,7.524817,7.765231,17.10362,13.485973,6.886979,4.048173,9.941803,11.576133,5.719343,17.527534,8.486494,11.355564,8.421134,11.0261,13.013593,13.83434,7.356466,9.368159,9.782364,17.419418,20.369153,10.459626,15.62439,14.12493,20.814625,26.241603,5.900749,29.805122,0,16.172799,5.689541,15.519049,12.098057,7.367019,7.98572,14.779688,11.508744,17.985464,6.003057,15.667526,11.593531,5.571981,10.818406,9.086374,16.750507,3.955266,3.641829,24.25657,7.285714,10.165763,2.969148,2.637764,13.241147,9.831378,9.617928,11.048218,11.097653,9.070634,7.621428,21.785899,7.490048,1.118776,5.444615
hsa-mir-625,306.857205,790.66136,1907.969937,720.626844,731.684587,2157.69721,812.650592,704.864102,566.688381,1194.502253,930.819844,660.04465,1834.034362,716.343175,1095.559488,632.527072,1079.928369,450.416793,1213.215686,2004.512543,1317.831337,587.335013,819.256005,1258.629301,1943.757616,995.34438,1143.930486,818.152578,753.242039,1129.939566,578.91278,809.873887,1201.515566,597.661088,1404.243805,1375.809741,509.824748,454.230062,1061.636406,803.01461,2241.679047,1590.702538,1594.523935,1426.746045,1450.582488,1119.033493,1013.815724,822.426239,479.043929,1216.471494,794.98497,1765.621572,835.721834,171.732472,1082.611739,506.274041,253.887523,1346.239625,999.467481,837.658865,779.8961,796.60467,871.267453,1383.415308,1425.056305,1047.73935,629.395463,1484.182515,1805.008295,1572.66959,2394.318549,1849.336678,1736.832199
hsa-mir-626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-627,3.663967,11.210378,17.345181,3.383225,10.074831,17.725668,9.272297,14.997109,6.377522,16.027926,4.51489,8.412334,6.578316,18.245729,6.886979,4.048173,17.398156,9.471381,10.723769,15.934122,7.274138,10.093835,19.248306,8.82088,17.745809,10.921848,4.904311,8.327253,5.434647,15.096829,16.080911,11.953858,15.62439,19.421778,11.150692,28.32427,8.261049,17.883073,1.708184,22.501285,7.586054,23.278574,4.839223,3.274231,11.273957,16.891072,9.416245,16.350422,6.003057,11.19109,8.281093,2.089493,13.523007,8.177737,21.158536,11.865798,4.682352,16.171047,7.285714,8.13261,5.938295,5.275528,18.00796,9.831378,6.411952,3.682739,11.097653,14.739781,8.891666,8.169712,8.738389,7.831432,11.667032
hsa-mir-628,205.182131,61.327361,137.026932,201.301865,131.602477,249.770775,186.108245,226.156397,263.30055,246.323911,139.961593,110.654544,113.147027,322.870069,120.257255,157.878757,130.486167,213.632264,301.695356,90.824495,181.85345,211.339666,137.144177,53.476584,250.807434,143.440266,156.937945,43.197623,86.954348,123.097219,141.512013,230.111769,156.243897,242.772229,120.427473,239.506691,204.165929,300.435632,206.690274,595.580888,333.154218,147.430967,241.961143,134.24346,199.642991,325.153128,249.007371,181.489687,115.25869,201.439622,269.963646,73.132254,108.184056,119.031502,121.66158,114.702712,57.749006,330.158867,167.57142,138.254376,151.426527,55.39304,119.17032,119.381016,73.737447,116.00629,542.199618,318.606025,409.016658,129.353776,283.373468,146.559652,150.115815
hsa-mir-629,154.80259,166.836801,667.789478,603.905595,179.457924,356.124782,305.985797,265.748764,733.415026,246.323911,255.091291,335.846248,544.684524,139.619489,236.806137,236.818136,492.119257,149.437347,246.646678,368.078217,236.409485,196.198914,366.920825,348.424756,356.099235,164.555838,372.727618,388.258157,181.517201,396.001431,194.042987,231.606001,228.116089,108.585397,481.709892,238.257091,226.588777,281.360353,204.127998,205.324226,772.513197,429.683673,642.406836,343.794228,512.965051,202.692859,161.122416,418.57081,249.727161,529.338562,125.87262,610.131951,918.212177,140.8388,381.735247,243.248855,236.198638,190.009797,492.116858,683.139269,558.199746,393.026808,252.111433,374.99684,269.301979,327.763804,285.36822,349.219415,679.577366,581.411182,418.194324,62.651454,296.342619
hsa-mir-630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-632,0.915992,0.659434,0,0,0,1.611424,0,0.599884,1.822149,0,1.504963,0,1.315663,0,0.529768,0,0,0,0,1.593412,0,0,0,0,1.183054,0.728123,0,0.520453,0,0,0,1.494232,1.562439,0.882808,0,0.416533,0,0,0,0,0.632171,0,0,0,0.939496,0,0,0,0.600306,0,0,1.392995,0,2.725912,4.408028,3.955266,0,2.695174,0.662338,0,0,0,0,0,1.602988,0,1.585379,0,2.540476,0,0,0,0
hsa-mir-633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-636,2.747975,0,3.469036,0,0,3.222849,2.649228,1.799653,0,0.843575,2.257445,0,1.315663,0.793293,0,1.012043,0,1.052376,2.859672,0,2.424713,1.261729,0,0.551305,1.183054,1.456246,1.226078,0.520453,0,0,1.072061,1.494232,1.562439,0,2.230138,0,2.3603,2.38441,0,1.40633,1.896514,0.969941,2.419611,0,0.469748,0,2.092499,8.175211,0,1.119109,0,1.392995,0,0,0,0,0,1.347587,0,0,0,0,0.529646,0,1.602988,1.84137,1.585379,2.267659,1.270238,4.084856,0,0,0
hsa-mir-637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264342,0,0,0,0,0,0,0,0,0,0,0,1.352301,0.908637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908637,0.881606,0,0,0,0,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-639,2.747975,0.659434,1.734518,0,1.259354,0,0,0.599884,4.555373,0,0,0,1.315663,0,0,1.012043,0,0,0.714918,0,0,0.630865,1.203019,0.551305,0,0.728123,2.452155,0,0,0,1.072061,1.494232,0,0,0,0,0,0,0,0,0,0,1.209806,0,2.348741,0,1.046249,0,0,0,0,0,1.352301,0.908637,0,1.977633,0.520261,1.347587,1.324675,0,0.989716,0,1.059292,0,0,0,0,0,2.540476,1.361619,0,0,0
hsa-mir-640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-641,0.915992,1.318868,6.938072,0,1.889031,4.834273,0.662307,4.799075,4.555373,0.843575,0.752482,0.647103,2.631326,1.586585,0.529768,2.024087,0,0,0.714918,0,0,1.261729,3.609057,1.10261,2.366108,4.368739,1.226078,0.520453,1.086929,4.064531,3.216182,4.482697,3.124878,1.765616,1.486759,3.332267,2.3603,5.961024,0.854092,0.703165,0.632171,0.969941,1.209806,0,1.878993,0,2.092499,3.270084,1.200611,3.357327,1.656219,0.696498,2.028451,1.817275,0.881606,3.955266,0.520261,1.347587,4.636363,4.066305,1.979432,0,2.118583,1.404483,0,0,3.170758,2.267659,7.621428,0,0,1.118776,1.555604
hsa-mir-642,1.831983,1.318868,0,101.496739,3.148385,8.057122,25.167663,11.397803,5.466447,0.843575,6.019853,4.529718,2.631326,12.692681,1.589303,1.012043,4.970902,14.73326,12.868522,3.186824,18.185345,13.879023,7.218115,3.859135,10.647485,8.009355,1.226078,16.134052,2.717323,49.935664,1.072061,5.229813,3.124878,12.359313,5.203656,3.332267,53.106745,13.114254,19.644117,14.063303,1.896514,2.909822,14.517669,6.548461,7.515971,0,7.323746,22.890591,8.404279,21.263071,3.312437,9.750967,2.028451,0.908637,2.644817,3.955266,2.601307,6.737936,2.649351,12.198916,37.609203,1.318882,9.00398,8.426895,0,20.255067,12.683032,3.401488,16.513095,4.084856,8.738389,10.068984,5.444615
hsa-mir-643,4.579958,1.978302,3.469036,5.074837,2.518708,3.222849,4.636148,1.199769,9.110746,1.68715,3.762408,1.941308,5.262652,4.759755,2.648838,2.024087,9.941803,7.36663,5.719343,4.780237,8.486494,1.261729,12.030191,6.064355,8.281378,4.368739,3.678233,2.602266,2.173859,8.709709,2.144121,2.988465,3.124878,19.421778,6.690415,4.165334,9.441199,7.153229,0,5.625321,4.425198,2.909822,6.049029,4.092788,8.925216,2.111384,4.184998,1.635042,2.401223,3.357327,4.968656,4.178986,6.085353,1.817275,4.408028,5.932899,3.121568,6.737936,2.649351,4.066305,2.969148,5.275528,4.237167,0,1.602988,3.682739,0,4.535317,0,9.531331,9.98673,3.356328,6.222417
hsa-mir-644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-651,6.411942,14.507548,6.938072,5.074837,20.779339,8.057122,15.895366,18.596415,7.288597,3.3743,3.762408,4.529718,5.262652,11.899388,3.178606,6.07226,12.427254,17.890387,14.298358,6.373649,10.911207,8.832105,24.060382,13.23132,11.830539,10.921848,9.808622,10.929519,2.717323,13.354887,10.720607,9.71251,12.499512,7.945273,12.637451,8.330668,5.900749,17.883073,1.708184,16.172799,9.482568,15.519049,24.196114,13.096923,0,8.445536,4.184998,27.795718,14.407336,23.501289,3.312437,18.108939,10.142255,7.269099,11.460873,0,6.243136,12.128285,17.220778,18.298373,5.938295,27.69652,12.711501,8.426895,9.617928,11.048218,17.439169,7.936805,19.053571,13.616187,26.215167,20.137967,15.556043
hsa-mir-652,365.480671,198.489632,182.124403,219.9096,161.197293,220.765137,238.430492,235.754547,350.763708,132.441281,177.585678,184.42424,169.72054,215.775574,209.787987,132.577674,129.243441,279.931932,308.129617,216.704059,197.614083,150.145793,339.251385,201.226323,272.102405,168.196453,142.225012,309.66971,138.040027,235.742787,212.268019,162.124201,121.870239,171.264773,207.40287,180.358952,394.17006,182.407348,316.868147,260.874273,343.901128,104.753582,245.590561,148.977499,311.912815,187.913171,163.214915,138.978589,186.695065,152.198825,197.090024,124.673081,134.55392,326.200832,156.925806,282.801515,200.820868,307.249884,655.051914,219.580479,259.305556,209.702223,264.293288,922.745033,193.961544,169.406011,275.855946,223.364366,162.590473,177.01043,200.982944,165.578843,218.562404
hsa-mir-653,0,5.934906,0,1.691612,0,3.222849,0,0,5.466447,0.843575,0,0,0,2.379878,0,0,0,0,0.714918,0,0,0.630865,0,0,0,0,0,0,0,0,0,0,0,2.648424,0,0,1.18015,1.192205,11.957289,2.109495,0,0,1.209806,0,0,0,0,1.635042,0.600306,1.119109,0,0,0.67615,0,0,0,8.324181,2.695174,0,0,1.979432,9.232173,0,0,1.602988,3.682739,0,0,1.270238,0,2.496683,0,0
hsa-mir-654,6.411942,1.318868,0,0,9.445154,8.057122,0.662307,1.199769,2.733224,5.905025,0.752482,0,1.315663,29.351824,0.529768,13.156563,9.941803,5.261878,25.737045,3.186824,15.760632,6.939511,0,5.51305,1.183054,0.728123,0,1.040907,0,0,0,0.747116,0,7.945273,3.716897,0.833067,3.54045,10.729844,22.206393,16.172799,1.264342,9.699406,2.419611,34.379423,10.334461,0,0,29.43076,1.200611,8.952872,18.218406,0,1.352301,0,493.699164,7.910532,1.560784,22.908983,0.662338,18.298373,7.917727,7.913291,1.059292,54.774819,6.411952,134.419987,23.780685,23.810415,5.080952,13.616187,2.496683,2.237552,0
